945;"لم أشعر بلحظة ملل واحدة أنصح بها جدا
";P
946;"قبل أن أقرأ الرواية أخبرني صديق ان حياتي قبل تلك الرواية ليست كبعدها ..ها أنا أعيش هذا الواقع الآن
";P
947;"تحفة فنية :)
";P
948;"آه كتاب اتعبني جدا جدا... بقدر ما أحببته بقدر بما احزنني... كتاب لا ينسى
";P
949;"أتسائل بعد قراءة هذه التحفة الفنية
أيعقل أن رضوى مصرية ؟ تبدو كأنها فلسطينية و كأنها عاشت كل لحظة من اللحظات قبل أن تكتب هذا العمل الأبداعي";P
950;"بلغتها الرفيعة ترسم الدكتورة رضوى شكل سكين الجرح الفلسطيني و لوعة الدم النازف منه، تقنيات سردية عالية المستوى، أسلوب أدبي جاذب، شخصيات واضحة و طبيعية،و قادرة على أن تثير في القارئ المشاعر المبتغاة من الحدث. 
توصية كبيرة.";P
951;"هناك كتب تستنزف العقل و كتب تستنزف المشاعر و هاته الرواية استنزفت الاثنين 
";P
952;"ماذا تتوقع عندما تقرأ لأحد أفضل روائيات العالم، إن لم تكن أفضلهم؟
";P
953;"حقيقة, غريبة جداً ما أجمل العالم الذي نقلتني إليه 
رواية جميلة جداً بكل تفاصيلها الصغيرة و الكبيرة
";P
954;"الطنطوريَّه، هي أفضل ما قرأت على الإطلاق،
أبدعت رضوى عاشور، و أي إبداع،
";P
955;"لا اجد وصف لهذه الرواية و لكن اتمنى ان يقرأها الجميع 
";P
956;هى أجمل و أرقى ما قرأت من روايات حتى الآن;P
957;"ترتيب الرواية رائع و كل فصل منها حكاية مكتملة بحد ذاتها 
انتقال عبقري بين الماضي و الحاضر و تحرك سلس بين الأماكن و الشخوص
";P
958;"يا الله
و كأنني أتعلم القراءة من جديد
إستمتعت بكل حرف في الرواية
و وصل الإستمتاع لذروته في نهاية الصفحات
وكأنني أضن على نفسى بالإنتهاء منها
و الإنتهاء من المتعة";P
959;"تستحق تقييماً أعلى من 5 نجوم
ليست مجرد رواية نقرأها و نتأثر بها ثم نعود لحياتنا 
هي واقعنا الذي نعيشه كل يوم";P
960;"من أحلى ما قرأت ... كنت أظن أنني على علم بدرجة جيدة بالقضية الفلسطينية و أنني ممن يتعاطفون معها ... لكن هذا الكتاب جعلني اتوحد مع القضية الفلسطينية و الفلسطينيين .. واشعرني بمأساة اللجوء و مدى غلو الوطن و الأرض
كتاب أكثر من رائع ";P
961;رواية رائعة..كلا اكثر من رائعة..و بمراحل لكنها حزينة تقطر حزنا في كل لقطة و تفصيلة تشعر بمدى المعاناة التي عايشها الفلسطينيون تشعر بمعنى الغربة و فقد الأهل و الأحباب و الوطن و الأمان يحلمون بالعودة و الأمان مرة أخرى ;P
962;"لساني يعجز عن التعبير ، رواية اكثر من رائعة و قاسية لدرجة توجع القلب
";P
963;"أجمل ما قرأت. لا يمكننi وصف اعجابi بهذه الرواية بكلمات. 
شكرا يا رضوى على هذo الرواية العظيمة.
لن ننساكi ولن ننسى رقية أبدا .";P
964;"ابكتني واضحكتني..
لم كنت أُؤُجّل كل هذا الجمال ؟!";P
965;"رواية مهمة
سرد احداث تهجير الفلسطينيين و قتلهم في اطار ادبي رائع
بعيداً عن كتب التاريخ و السياسة يمكنك ان تعرف محنة الشعب الفلسطيني من تلك الرواية الرائعة
تستحق عن جدارة النجوم الخمس";P
966;أكثر من رائعة ، متعة في القراءة لا توصف دعوة تتكرر في كل القصص للثورة على الظلم و العبودية ، للتضحية في سبيل الكرامة و الحرية و الحقوق المشروعة;P
967;رواية عبقرية و تحمل فكرة خطيرة سابقة لعصرها .. و كالعادة أتأسف لأني لم أقرأ شيئاً كهذا من قبل;P
968;"قرات الكثير لنجيب محفوط لكن هذه الرواية تُظهر عبقرية متميزة 
";P
969;"من الروايات الواجب قراءتها
";P
970;"بقلمه الذهبي ، سطّر محفوظ نجيب احد روائع الأدب العربي ، التي ستظل محتفظة بمكانتها مهما تعالى عليها غبار القائلين او شائعات المغرضين.
";P
971;"لا كلمات تسعني وصف هذه الملحمة الأدبية الراقية. ترددت كثيرا في قرائتها بسبب علمي بتضميناتها الدينية و لكن تبين لي أنني كنت مخطأ جدا لتأخري في قرائتها.
";P
972;"أعظم الروايات التي قرأتها
";P
973;"افضل ما كتب نجيب محفوظ على الاطلاق 
و اعارض و بشده كل من هاجم هذه الرواية و لم يصل الى مغزاها العميق و تمسك بالسطحيات";P
974;"الابداع كما يجب ان يكون..
";P
975;"لم تعجبنى الرواية ..و لو لم يقترب فيها من حياة الانبياء لمات و انتهت منذ زمن 
اعتقد انها مسودة لرواية ملحمة الحرافيش ... الرواية لا تستحق الإشادة و ليست من الكتب التi احبها لمحفوظ ... له روايات افضل كثيرا";N
976;"سيئة !
";N
977;"شئ محزن بالنسبة لي أن تستمد الشهرة من العبث بمقدسات
";N
978;ممل ... لم أستطع حتى أن أكمله على الرغم من محاولاتي لإجبار نفسي على إكماله ... بنيته ضعيفة .. يفتقد عنصر التشويق ... قراءة هذه القصص بشكلها الحقيقي كما وردت في قصص الأنبياء أو في القرآن الكريم أكثر إمتاعاً ... ;N
979;"اذا كان محفوظ كتب شئ سئ بعد نضجه الادبى فهو هذه الرواية
";N
980;" لم أجد فيها ما يدل على الإبداع و لا على التميز لا من ناحية الأحداث و السرد و الحبكة الروائية، و لا من ناحية الأسلوب الأدبي! بل على العكس كانت رواية رتيبة و مملة بشكل رهيب لا يوصف!
في النهاية، الدنيا حظوظ!";N
981;"سخيفة و لا تستحق الضجة المثارة حولها
";N
982;"أدبيًا رائعة، فكريًا سيئة للغاية.
";N
983;"لو كان يوجد صفر فى التقييم لاعطيتها هذة الرواية قد تكتشف من قراءة سطورها الاولى ان  فيها نقد واضح للذات الالهية سبحانه وتعالى
و ليس فيها اي ابداع
في الحقيقة لم تسمح لي الروايي باكمالها فهي منفرة";N
984;"لا اعلم كيف حاز علي جائزة نوبل بهذه الرواية لا انصح بقراءتها فيها جرأة على الخالق 
";N
985;"لم أستطع إكمالها .. 
رواية مستفزة";N
986;"على الرغم من انها الرواية العربية الوحيدة الحاصلة على جائزة نوبل الا انها من اسوأ ما قرأت
";N
987;"لم تعجبني الرواية للأسف و أعتقد أن ما شهرها هو النقد عليها و إلا ما كان لها أن تشتهر من وجهة نظري
";N
988;"مملّة إلى درجة أنّني لم أستطع إكمالها، و قد نالت شهرةً أكثر مما تستحق
";N
989;"الاحداث طويلة و مفصلة و فيها تكرار و شعرت بالملل . ما اعجبني فيها هو الجزء الذي يصف احداث الاحتلال و التوسع في احتلال فلسطين
";N
990;"لم اكملها لانها مملة
";N
991;أوّل قراءة لغسّان، و أُحبِطت جدًا.;N
992;"الرواية أقل من عادية .. هي أول رواية كتبها غسان كنفاني و تبدو ركيكة جداً و بسيطة في صياغتها، لا أعتقد أني سأعود لقراءة رواية لنفس الكاتب قريباً
";N
993;"ممل، و فكرة الرواية مستهلكة، لا يشفع له إلا طريقة سرد الرواية بحيث جعل شخصيات الرواية تتحدث للقارئ. 
خيبة أمل من كتاب سمعت عنه الكثير !";N
994;"سرد ممل..الاسم فقط شاعري و لم اجد اي شاعرية...لا ارى فكرة ...وقتي ضاع ...
";N
995;"متشائمة جداً و حزينة
";N
996;"رواية لا بأس بها ... اذا امتلكت الوقت الكافي للقراءة .. ابحث عن غيرها
";N
997;"للاسف لا استطيع ان اكملها حاولت لكن عبثا
لم تتمكن من شد انتباهي او اجباري على اكمالها
لا اللغة و لا الاسلوب";N
998;"الرواية لا تطاق.... 
الأحداث و ردود أفعال الشخصيات مبالغ فيها... و كئيبة جداً 
لم انسجم معها أبداً ....
ارغمت نفسي على إكمالها";N
999;"رواية تافهة و مملة و غير واقعية..لم استطع إكمالها
";N
1000;"الرواية لا توصف بالكلام... مبهرة و رائعة بشكل يعجز الكلام عن وصفه بالشكل العادل.
";P
1001;"رواية تاريخية متميزة، تفتح أمامك أبواب البحث في تاريخ قد مضى. لغة رائعة و أوصاف تجعلك تعيش بكل حواسك بلاد الأندلس
";P
1002;"أشعر بالفخر إن مكتبة الأدب العربي تضم رواية مثل ثلاثية غرناطة 
عمل عظيم من رضوي عاشور";P
1003;"حقيقةً ابحرت في هذه الرواية, بل غرقت بها لدرجة اني اقرأ الصفحة مرتين! و لا امل منها! شيء غريب لم احسسه من قبل إلا في روايات نجيب العظيمة, و كأني عشت في غرناطة تلك السنين ! رحم الله الكاتبة لقد ابدعت.
";P
1004;"هذه الرواية تعد فخرا عربيا و تاريخيا 
";P
1005;"من أجمل الكتب التي قرأتها. آلمني فقدنا غرناطة و الأندلس .. كم هُزمنا و تعذبنا و لازلنا مهزومين..! رضوى عاشور مبدعة، حبكة و شخصيات و تفاصيل مؤلمة و جميلة .
";P
1006;غريب كيف تستطيع لغة بهذه البساطة التغلغل إلى عمق بعيد;P
1007;"من أحلى و أجمل و أعذب الروايات في التاريخ، جمال و وجع و ألم
";P
1008;هذه الرواية من الروايات العربية المذهلة، مذهلة  بحسن صياغتها بعدم اكتراثها بإبهارك. الإجادة كانت سمتها;P
1009;"رواية تسحرك..تجذبك..تشدك شدا.. لتغادر عالمك و تعيش بين صفحاتها
";P
1010;"ثلاثية ملحمية رائعة، أقرأها للمرة الثانية
";P
1011;"أنت رائعة ايتها الكاتبة العظيمة رضوى عاشور
";P
1012;"ثلاثية تأسر القلب تعيش مع شخصياتها و أحداثها و تاريخها، رواية ليست مثل أي رواية أخرى فقط أحسست بوجعهم و أنتظارهم و عدم فقدانهم الأمل اكتفي بقول رواية عظيمة.
";P
1013;"مؤلمة ... موجعة ... دقيقة
ككتاب تاريخ يمر بثلاثة عصر متتابعة 
و لكن فقط بأسلوب أدبي ساحر
رضوى عاشر ساحرة حقا ! , و أعتقد اني لن أتمكن أبدا من قراءة الرواية مرة أخرى .... على الأقل في الوقت الحالي";P
1014;لم يهيج الحنين للأندلس سوى تلك الثلاثية.. رواية رهيبة و رائعة جداً.. ;P
1015;"رواية رائعة جداً جداً ، من وقت طويل لم 
أقرأ شيء يشدني بهذه الطريقة : الرواية جميلة من أول صفحاتها و حتى النهاية
الأحداث التاريخية ، الشخصيات الحبكة و ترابط الأفكار
تستهويني الروايات التي تأتي بأحداث تاريخية قديمة 
تنقلنا لزمنها وتُسكن شخصياتها فينا
رضوى عاشور مذهلة في روايتها هذه
استمتعت جداً بها ..";P
1016;"اكثر من رائعة، بعد ان انهيتها حزنت مرة اخرى لوفاة رضوى عاشور و انها لم تعد موجودة لتبهرنا بروعة قلمها.
";P
1017;"لا أعرف غير ان هذه الرواية من أمتع ما قرأت 
";P
1018;"لم أقرأ رواية بهذه الأصالة ..
رائعة حد الدهشة";P
1019;"الكتابة عن حقبة زمنية سابقة يتطلب جهد كبير و لكن رضوى أبدعت جدًا في وصفها الرائع لتفاصيل المكان و إيقاعات الحياة اليومية
";P
1020;"هي احدى الروايات العظيمة النادرة التي كتبت كشهادة للتاريخ...قرأتها منذ سنتين و سأعيد قراءتها قريبا
";P
1021;"أستطيع أن أقول ...من أجمل الروايات العربية التي قرأتها حتى الأن :( 
شيء محزن ..في هذا التاريخ ";P
1022;"من أروع الروائع 
";P
1023;"جميل .. ورائع ..
جملة وتفصيلاً ..";P
1024;كتاب يخاطب العقل ، رائع بما فيه من منطق و بما يحتويه من اسلوب لعرض المعلومة و المجادلة بالتي هي احسن . ;P
1025;"من اجمل الكتب التي تقطع الشك و تبرز اليقين ، المقارنات واضحة و الحجج محكمة من الدكتور.
";P
1026;"من اروع ما قرأت .. 
من بساطة استنتاجاته و تأملاته يقنعك بطريقة عبقرية .. 
فعلا خسارة لمن لم يقرأه";P
1027;"كتاب جميل للغاية . موجه لعقل و روح القارئ بصورة فلسفية تحاكي المنطق . !
";P
1028;"هذا الكتاب غيّر نظرتي للإيمان .. و غيّر طريقة تفكيري .. هو أوّل كتاب قرأته فسّر فيه الكاتب أمور نعايشها و تعايشنا و لكن لا ننتبه لها أو لانفسّرها
";P
1029;"كتاب فتح عيني على جوانب عظيمة و رائعة و كم كانت رحلة مفيدة و مثيرة للدهشة تلك التي خضتها بين صفحات هذا الكتاب الذي يعرض صفحة من صفحات حياة كاتبة و أفكاره
";P
1030;"هذا الكتاب رائع ، يوسع مداركك بطريقة لا يمكن وصفها و يزيد يقينك بأن الله واحد احد موجود
";P
1031;"كتاب مذهل، يحمل في ثناياه الكثير من الأشياء التي لم أكن ألقي لها بالًا في السابق. وضَّح لي أمورًا كثيرة غابت عني.
";P
1032;"اعتقد إنه كتاب مميز يكشف بعض الحقائق التي يجهلها عامة المسلمين و ربما إنه أشبه بالسفينة التي تقود إلى شاطئ اليقين
";P
1033;"كتاب جميل رغم قدمه و فناء جسد صاحبه إلا أنه كأنما كُتب البارحة
";P
1034;"
اروع ما قرأت لمصطفي محمود
اسلوب شيق و سهل يحمل محتوى عميق
دعوة للتفكير خارج الصندوق و استخدام العقل فيما ظن البعض أنه لا يأتي بالعقل";P
1035;"كتاب رائع 
بداية مشوقة تدعو لأعمال العقل 
نهاية جذابة جدا 
وفي المنتصف معلومات قيمة
يقوى العقيدة بطريقة جميلة جدا مشوقة 
طريقة الكتابة تجعل القارىء متحمس للنهاية";P
1036;"عميق.. متأكد من عودتي لقراءته مرة ثانية و ثالثة..
";P
1037;"كتاب قصير و ممتاز
حيث يجيب الكاتب عن كثير من التساؤلات في عقلنا 
تتعلق بالدين و لكن من وجهة نظر علمية 
انصح به بشدة
وخصوصاً اخر فصل";P
1038;"من اروع الكتب التي قراتها..كتاب يجيب على اسئلة كثيرة تخطر على عقل الانسان
اسلوب سلس و سهل و بعيد كل البعد عن الملل";P
1039;"الدقة في التعبير و الوصف الرائع في عملية الانتقالية التي حدثت مع الدكتور امر في غاية المتعة ناهيك عن بساطة الاسلوب و عمق المعنى ...
";P
1040;"مجموعة مقالات جميلة و خفيفة بأسلوب بسيط و عميق في نفس الوقت من عالم غني عن التعريف
";P
1041;"رائع جدا .. معظم أفكاره عميقة و قريبة من النفس 
وجدت فيه تفسيرات لعدة تساؤلات كانت تطرأ على بالي 
يستحق القراءة";P
1042;"رسالة إلى نفسي ^_^ ....
عودي لقراءة هذا الكتاب إذا أرهقتكي الحياة و لم تجدي مخرجا من متاهتك";P
1043;"من اجمل ما قرأت، هذا الكتاب ساهم في تطوير فكري و اجاب عن جميع الأسئلة التي كانت تحيرني، يخاطب العقل بعقلانية !!
";P
1044;"كم هائل من المعلومات، كم هائل من الفكر و الفلسفة الروحية إن صح التعبير، أسلوب بسيط و عميق خاص بالدكتور مصطفي محمود،....
";P
1045;"لا أجد حرفا مناسبا لوصفه فقط أنه أيقظني..أيقظ حواسي... جزاه الله الجنة
";P
1046;"كتاب يصل إلى القلب
";P
1047;"كتاب مبهر، كتب بلغة جميلة و معبرة. يسأل فيه الكاتب عن مواضيع يسكت عنها الكثير من العرب و قد يخاف أن يسألها، أو يغير من فهمها المسلمين التقليديين.
 يقوم الكاتب باستخدام لغة واضحة و سلسة. قمت بقراءة هذا الكتاب بسرعة، رغم اني عادةً لا أقرا الكتب بالعربية.
";P
1048;"كتاب لمس عقلي ....و منه عرفت نوعية كتب اخرى لم اكن اقراها
";P
1049;"مذهل يجب ان يوضع في المناهج التعليمية
";P
1050;"كتاب شيق جدا لما فيه من ادلة وبراهين
";P
1051; أنصح - بشدة - بقراءة هذا الكتاب في أقرب وقت ممكن;P
1052;"الكتاب عظيم رغم صغر حجمه، و لا تكفيه قراءة واحدة فعلا
";P
1053;"كتاب رائع مثير جميل للغاية
أعطاني أجوبة لأفكار غريبة راودتني مؤخراً
";P
1054;"كتاب كنز تتمنى أنه لا ينتهي ! 
";P
1055;"من أعظم ما قرأت..
ملحمة فكرية, تشكك في أرسخ معتقداتك منذ بدايتها , ثم تسير بتسلسل مذهل لأفكار الكاتب حيث يزعزع إيمانك في بدايتها ثم يقودك للإيمان الراسخ الذي وصل إليه في النهاية.
ربط الحقائق العلمية بأفكار إيمانية ليفسر ميتافيزيقية الكون هو ما يجعل هذا الكتاب عظيماً.";P
1056;"رائع فقط لا تكفي .
";P
1057;"جميل جدا ويستحق ٥ نجمات وبجدارة
شدني الاسم بالبداية !!";P
1058;"من أجمَل ما قرَأت .. أعجَبتني عبارآتُه و دقة وصفه و سلاسة كلمآته و كل صفحة تدفعك لقرآءة التي تليها
";P
1059;"كتآب خفيف و قصير و لغته سهلة .. فيه خواطر جميلة إقتبستها
";P
1060;"كتاب جميل جداً يستحق الخمس نجوم و بجدارة
";P
1061;"كتاب جميل بكل ما يحويه من بوح
";P
1062;شكرا لك على الكتاب الرائع ;P
1063;كتاب أشبه بالنصوص طريقة الكتابة فيه جميلة تجعلك تشعر بنشوة الحب رغما عنك يتحدث عن البشر عند وقوعهم في الحب كتاب ممتع مع كوب من القهوة يداعب الروح و يشغل الفراغ ;P
1064;رواية جميلة جدا جدا ♥ ♥;P
1065;أظن انه من بين الامور الايجابية في الرواية هو عدم ذكر المكان الذي وقع فيه الاحداث;P
1066;لم احس أبدا انها طويلة رائعة و أسلوب سلس و ممتع للكاتبة;P
1067;السرد رائع و بلغة السيناريو السريعة يجلعك تلتهم 446 خلال ساعات ;P
1068;الرواية عبقرية ;P
1069;"هي ليست فقط رواية لأحمد مراد، هي رائعة أحمد مراد.
مختلفة، لها نكهة مختلفة عن الفيل الازرق مثلا، ناضجة، عميقة و حقيقية جداً.
";P
1070;"انا اعتبر رواية 1919 اهم رواية كتبها احمد مراد في 2016 و تفوق على نفسه من خلال اسلوب رشيق حبك فيه الموضوع بلغة جميلة و سلسة كعادته دائما، لذا اعطيتها خمس نجوم بالرغم من كل المساويء التى تكلم عنها بقية القراء
";P
1071;الروايه شيقة جدا كعادة اسلوب احمد مراد يخطفك في الاحداث و لا تحس بالرواية الى نهايتها;P
1072;"
تطور كبير جدآ في الاسلوب بين الفيل الازرق و 1919 
من نجاح لنجاح ان شاء الله :)";P
1073;"هذه ليست رواية, بل تحفة فنية بكل المقاييس ! <3 <3
";P
1074;"أكثر رواية احببتها لأحمد مراد
";P
1075;"من الجيد انك تقرا رواية بلمسة تاريخيه و بصراحة احمد مراد ابدع في هذا 
";P
1076;"الروايه جميلة و مفيدة
";P
1077;"مراد يتألق من جديد
";P
1078;الرواية كانت رائعة، أحببت الأسلوب المذهل و الوصف الذى اخترق كل جمال تاركاً في قلبي آثاره;P
1079;"رواية خطفت عقلي و سافرت بي عبر الزمان و المكان.
";P
1080;"رواية رائعة، إعتقدت أن أحمد مراد يجيد فقط كتابة الروايات الحديثة، لذلك كنت متوجسة قليلاً في البداية، و لكني سرعان ما أيقنت أنه يجيد كتابة الروايات التاريخية.
إحترمت جداً جهد الكاتب في البحث";P
1081;"واقعية الأحداث التاريخية مع خلق بعض الشخصيات لتصبح محور الرواية طريقة رائعة لزيادة التشويق
";P
1082;" متميزة،
أتمنى ان  أقراها تانية";P
1083;مأساة اجتماعية تاريخية متكاملة ، لقد تفوق أحمد مراد على نفسه وهذه الرواية تعتبر أفضل رواياته الأربع بلا منازع ;P
1084;رواية ممتعة تستمتع بها حتى أخر صفحة منها;P
1085; ابداع في الوصف و التصوير كالعادة تحس انك فعلاً داخل الرواية;P
1086;من أفضل روايات احمد مراد .. اسقاط على الواقع السياسي الحالى و بذكاء شديد;P
1087;كل صفحة ليها شعور مختلف .... تحس و انت تقراها انك بطل من ابطال الرواية. الرواية فخمة;P
1088;"رواية ممتازة و نهايتها ممتازة
";P
1089;الرواية اكثر من رائعة ابدع فيها احمد مراد بشكل غير طبيعي;P
1090;"أسلوب رائع، أحداث متلاحقة لا تشعرك بالملل إطلاقا، نهاية أصابتني بالاكتئاب الشديد .. 
أبدعت أبدعت أبدعت :)
";P
1091;"رواية رائعة جدا
تفتح نافذة على فترة هامة من التاريخ المصري. اسلوبه الحالى كان يغلب عليه جانب السرد
و لكنه احتفظ بكل مقومات الرواية الجيدة";P
1092;"رواية ممتعة من وجوه عدة منها:
١- سهولة العبارة. من دون تكلف روائي زائد و لغة انسيابية تساعد في الإسترسال في القراءة. 
٢- وقائع تاريخية و أحداث مشوقة تسهم في معايشة الحقبة المعنية. 
٣- شخوص مذكورة بطريقة تقرب القارئ منها و معايشتها. 
٤- اسلوب الحوار مرتب من دون ملل.";P
1093;"الرواية و أحداثها التاريخية و تفاصيل شخصيتها و الوجع الساكن فى كل شخصيه فيهم .. آسرنى !!
و إختلاف نوع الرواية عن الروايات التى فاتت .. احببته جداً
";P
1094;"رواية رهيبة! انتهيت منها في اقل من يومين. 
اول رواية اقراها لاحمد مراد، لن تكون الاخيرة. كاتب متمكن يستطيع سحبك الى عالم الرواية.
";P
1095;من اجمل الروايات التي قرأتها منذ ان ولهت القراءة .. فأحداثها في اجمل الازمان .. وثبة من الحاضر للماضي و الحياة في جدرانه الذهبية التي طالما تمنيت ان اعيشها ببساطتها و جمالها و اناقتها ;P
1096;رائعة .. مثيرة .. حزينة .. كيف تمكنت من ربط الشخصيات و الاحداث ببعضها بهذه الروعة ;P
1097;رواية مكتوبة بمجهود كبير;P
1098;رواية تاريخية رائعة و أستفدت منها و عرفت معلومات تاريخية ;P
1099;"قرأت مئات الصفحات, ثم لا شيء! لم أجد الرواية التي أنتظرها, و لكن وجدت مذكرات فارغة من المحتوى أو حتى جمال الوصف.
";N
1100;"رواية مملة جدا 
لا أذكر كم مرة توقفت عن قراءتها والعودة لها مُكرها ً بسبب النسخة الورقية التى لدي .. على أي حال تخلصت منها 
";N
1101;"الجو العام في الرواية كئيب، الشخصيات ضعيفة البناء، الأحداث تشعر وأنت تقرأها بأنها تسير بك قسرا في اتجاه معين، ولا تدري في أحيان كثيرة من هو الذي يروي الأحداث. الرواية مليئة بالوصائية على القارئ، وتشعر بأنها كانت مشروع كتاب مقالي لأفكار الكاتب، لكنه قرر فجأة أن يحوّلها إلى رواية. 
الخلاصة أنني لا أنصح بقراءتها، وأن النجمة الواحدة تعتبر أكثر من مناسبة كتقييم نهائي لها.
";N
1102;"رواية خرقاء لا معنى لها
شديدة الملل فى الجزء الثالث
متشعبة التفاصيل بلا فائدة ";N
1103;رواية من غير هدف واضح و الاحداث التاريخية مهمشة جدا وذكرها في وسط الحوار بدون تفاصيل;N
1104;الرواية فاشلة بكل المقاييس ;N
1105;"لا شيء لا اكثر
";N
1106;قيل أن لكل جواد كبوة  . و عليه فـ ( النبطي ) هي من أسوأ ما كتب المُعلِم والأستاذ;
1107;"فقط أضاف بضعة كلمات إلى حصيلتي اللغوية.
";N
1108;"سيئة...مملة...بائسة كشخصياتها ! وفروا وقتكم و نقودكم!
";N
1109;"هذه أول رواية أقرأها ليوسف زيدان و لكنني مع اﻷسف وجدتها مملة جدا فلم أستمتع بقراءتها و لم تضف لي أي شئ جديد.
";N
1110;"لم تضف الی رصيد قراءاتی شیء و لم استمتع بدقة التفاصيل المسرودة في سياق منعدم الاحداث
";N
1111;رواية اقل ما يقال عنها انها مخيبة للامال..يعيبها قلة الاحداث و كثرة التفاصيل بطريقة مضجرة..و ايضا اصرار الكاتب على اقحام معانى الكلمات في وصف الجمل بطريقة مقحمة على النص;N
1112;"لم تعجبني مطلقا 
إطناب مفرط 
دس سيرة بعض الصحابة بشكل غير لائق 
في البداية جذبني اليها جمال التراكيب اللغوية و رسم الصور حتى فاض و استفاض.... فدب الملل إلى دماغي 
و لم أجد عقدة و لا حلا في القصة فهي تسير برتابة من اللا شيء إلى اللا شيء مع نهاية مفتوحة تحمل في طياتها التردد و اللا عقيدة بل و الخيانة و تبث التشكيك في حملة الدين من صحابة النبي 
لا أرشحها";N
1113;"فقط سرد و تفاصيل مكررة و استدعاء لشخصيات تاريخية لم اجد له مبررا على الاطلاق الى نهاية الرواية التى عندها لم أصدق انها بالفعل تنتهى ..
فوجئت انى لم اقرأ رواية بالاصل ! ";N
1114;"الرواية باردة جداً، حبكتها مملة إلى حد كبير، لم أرى فيها أو أشعر كما رأيت و شعرت و أحسست بالإلهام كما في عزازيل حتماً.
";N
1115;الرواية غير متناسقة السياق و متحولة الاسلوب لا انصح بقرائتها، فهي علامة سيئة في تاريخ يوسف زيدان;N
1116;"عندما يطيل السرد أكثر من اللازم يصبح الملل هو سيد الموقف، و حتى و لو كانت اللغة جميلة. الثلث الثاني من الرواية كان من الممكن أن يختصر لبضع صفحات صغيرة، أغرتني نهايتها مثلما أغرتني نهاية عزازيل، لكن شتان الفارق بينهما.
";N
1117;"على الرغم من أصل المحتوى الملفت.. لكن مع طول السرد  أصبح ممل
لكن ممكن يعطى فرصة ثانية وقت آخر";N
1118;لايمكن ان يقال عنها انها رواية و لكن هي عبارة عن مزيج من الثرثرة و اللت و العجن الى ما لانهاية....لا انصح بقراءتها;N
1119;"الرواية ركزت على التفاصيل المملة و الغير مهمة 
اما الامور المهمة و التاريخية فكانت موجزة و لا تتعدى البضعة أسطر..
مملة و غير مفيدة 
اذا قررت ان تقرأها فأقول لك أنك لن تشعر بذلك الشعور الرائع عند الانتهاء من كتاب جميل و ملهم
كل ما ستحصده هو خيبة أمل";N
1120;حزينة على الوقت الذي أضعته في قراءة هذه الرواية.. طرا لفترة قراءتي و أنا ألهث باحثة عن حبكة ما و لكن عبثاً.. بحثت عن إشارات في الرواية تقود لأحداث مهمة و كذلك عبثاً.. الرواية كادت تفقع مرارتي و هي تروى على لسان تلك الفتاة الجاهلة .. مخطئاً إن ظننتها رواية عن الأمياط أو حتى عن شخصية النبطي الذي ستظنه شخصية محورية فيها!!! لم أحب تلك الإشارات الكارهة للإسلام خلال بعض السرد التاريخي .. لا أنصح بقراءتها أبداً;N
1121;"رواية مملة الي حد بعيد ... لاتوجد حبكة درامية، السرد و الوصف و التكلف و كثرة التفاصيل هو الغالب على الجو العام للرواية
";N
1122;"لا اعتقد انني سأحاول فتحها مجددا كانت هناك قضايا بالرواية اردت ان اعرف عنها المزيد و لم يهتم بها يوسف زيدان الحديث مقنن و كثير اصابني بالملل و لكن ليست سيئة
";N
1123;"رواية عادية.. الجميل فيها محاولة وصف الوضع الاجتماعي في شمال مصر و سيناء قبيل دخول جيوش المسلمين و لكن المحاولة متواضعة جدا..
";N
1124;في معظم الاوقات احسست بالملل;N
1125;"يا للملل..لا أحداث،لا صراع،لا شيئ على الاطلاق،ثاني أكثر رواية ندمت على شرائها و قراءتها بعد ربع جرام
";N
1126;"رواية متخلفة .. حرام تضييع الوقت فيها
";N
1127;"نجمة لأسلوب الكتابة و اللغة فقط ..
";N
1128;"اكملت قراءتها لمعرفة ماذا يريد الكاتب من عرض هذه الفكرة و لم اصل لاي شيء.
الكثير من التفاصيل في حياة الفتاة لم اشعر لها باهمية 
في النهاية احزنتني الفكرة التي اوصلها من ان الاسلام دين عنيف و انتشر بحد السيف .
لم تعجبني ولا انصح بقراءتها";N
1129;"الأحداث في الرواية قليلة جدا و مكدسة في الثلث الأخير
";N
1130;"
لا فكرتها عميقة و لا الصراع فيها عميق ، مقاطع الوصف التهمت الرواية تماما ! الشخصية ماوية مسطحة جدا ، النبطي ظهر بطريقة سطحية جدا !";N
1131;للأمانة لم أستطع إكمال الرواية ، تفاصيلها كثيرة جداً جداً ومملة ، فيها الكثير من المفردات الصعبة لو وضع هامش لمعاني الكلمات لتجاوز صفحات الرواية ، رواية اقتربت من نصفها و لم تشدني أبداً ، رتمها بطيء و ممل ، فلم استطع أكمالها ..!لأمانة لم أستطع إكمال الرواية ، تفاصيلها كثيرة جداً جداً و مملة ;
1132;وصفها ممل و دون غاية او طائل و اقحام لشخصيات تاريخية ايضا دون طعم او لون بالمختصر لا اعرف ماذا كان يريد من روايته هذه. انها رواية سيئة بكل المقاييس;N
1133;"لا أحداث لا شخصيات...لا شىء
فقط وصف...وصف ممل
يمكن ان تكون اخر عبارة قالتها مارية هي الافضل في كل الرواية!!";N
